TIMESTAMP,EP,N_RX,N_ERR_PKTS,ERRS,SLOTS
2023-08-22 01:16:10.658214,332,1,0,{},RTTTTT
2023-08-22 01:16:11.657832,333,2,1,{},CRTTTT
2023-08-22 01:16:12.658320,334,1,0,{},RTTTTT
2023-08-22 01:16:13.657995,335,1,0,{},RTTTTT
2023-08-22 01:16:14.658809,336,1,0,{},HRTTTT
2023-08-22 01:16:15.659019,337,1,0,{},RTTTTT
2023-08-22 01:16:16.658374,338,1,0,{},RTTTTT
2023-08-22 01:16:17.659593,339,1,0,{},RTTTTT
2023-08-22 01:16:18.658002,340,1,0,{},RTTTTT
2023-08-22 01:16:19.658474,341,1,0,{},RTTTTT
2023-08-22 01:16:20.658864,342,1,0,{},RTTTTT
2023-08-22 01:16:21.659601,343,1,0,{},RTTTTT
2023-08-22 01:16:22.658617,344,1,0,{},RTTTTT
2023-08-22 01:16:23.659480,345,2,1,{},CRTTTT
2023-08-22 01:16:24.659629,346,1,0,{},RTTTTT
2023-08-22 01:16:25.658901,347,1,0,{},RTTTTT
2023-08-22 01:16:26.660926,348,1,0,{},RTTTTT
2023-08-22 01:16:27.659827,349,1,0,{},RTTTTT
2023-08-22 01:16:28.658733,350,1,0,{},RTTTTT
2023-08-22 01:16:29.659494,351,1,0,{},RTTTTT
2023-08-22 01:16:30.659495,352,1,0,{},RTTTTT
2023-08-22 01:16:31.659878,353,1,0,{},RTTTTT
2023-08-22 01:16:32.659604,354,1,0,{},RTTTTT
2023-08-22 01:16:33.659525,355,1,0,{},RTTTTT
2023-08-22 01:16:34.659125,356,1,0,{},RTTTTT
2023-08-22 01:16:35.659573,357,1,0,{},RTTTTT
2023-08-22 01:16:36.660077,358,1,0,{},RTTTTT
2023-08-22 01:16:37.659635,359,1,0,{},RTTTTT
2023-08-22 01:16:38.658814,360,1,0,{},RTTTTT
2023-08-22 01:16:39.659065,361,1,0,{},RTTTTT
2023-08-22 01:16:40.659772,362,1,0,{},RTTTTT
2023-08-22 01:16:41.659663,363,1,0,{},RTTTTT
2023-08-22 01:16:42.659189,364,1,0,{},RTTTTT
2023-08-22 01:16:43.659236,365,1,0,{},RTTTTT
2023-08-22 01:16:44.659064,366,1,0,{},RTTTTT
2023-08-22 01:16:45.659416,367,1,0,{},RTTTTT
2023-08-22 01:16:46.659761,368,1,0,{},RTTTTT
2023-08-22 01:16:47.659582,369,1,0,{},RTTTTT
2023-08-22 01:16:48.659911,370,1,0,{},RTTTTT
2023-08-22 01:16:49.659130,371,1,0,{},RTTTTT
2023-08-22 01:16:50.659644,372,1,0,{},RTTTTT
2023-08-22 01:16:51.660090,373,1,0,{},RTTTTT
2023-08-22 01:16:52.659608,374,1,0,{},RTTTTT
2023-08-22 01:16:53.658714,375,1,0,{},RTTTTT
2023-08-22 01:16:54.659422,376,1,0,{},RTTTTT
2023-08-22 01:16:55.658805,377,1,0,{},RTTTTT
2023-08-22 01:16:56.659686,378,1,0,{},RTTTTT
2023-08-22 01:16:57.658863,379,1,0,{},RTTTTT
2023-08-22 01:16:58.661472,380,1,0,{},RTTTTT
2023-08-22 01:16:59.660083,381,1,0,{},RTTTTT
2023-08-22 01:17:00.659926,382,1,0,{},RTTTTT
2023-08-22 01:17:01.660146,383,1,0,{},RTTTTT
2023-08-22 01:17:02.658929,384,1,0,{},RTTTTT
2023-08-22 01:17:03.659223,385,1,0,{},RTTTTT
2023-08-22 01:17:04.661742,386,1,0,{},RTTTTT
2023-08-22 01:17:05.660154,387,1,0,{},RTTTTT
2023-08-22 01:17:06.659048,388,1,0,{},RTTTTT
2023-08-22 01:17:07.659137,389,1,0,{},RTTTTT
2023-08-22 01:17:08.659540,390,1,0,{},RTTTTT
2023-08-22 01:17:09.660301,391,1,0,{},RTTTTT
2023-08-22 01:17:10.659183,392,1,0,{},RTTTTT
2023-08-22 01:17:11.659439,393,1,0,{},RTTTTT
2023-08-22 01:17:12.659725,394,1,0,{},RTTTTT
2023-08-22 01:17:13.658437,395,1,0,{},RTTTTT
2023-08-22 01:17:14.661481,396,1,0,{},RTTTTT
2023-08-22 01:17:15.660294,397,1,0,{},RTTTTT
2023-08-22 01:17:16.660227,398,1,0,{},RTTTTT
2023-08-22 01:17:17.660007,399,1,0,{},RTTTTT
2023-08-22 01:17:18.660849,400,1,0,{},RTTTTT
2023-08-22 01:17:19.660387,401,1,0,{},RTTTTT
2023-08-22 01:17:20.660647,402,1,0,{},RTTTTT
2023-08-22 01:17:21.660233,403,1,0,{},RTTTTT
2023-08-22 01:17:22.659556,404,1,0,{},RTTTTT
2023-08-22 01:17:23.659484,405,1,0,{},RTTTTT
2023-08-22 01:17:24.660039,406,1,0,{},RTTTTT
2023-08-22 01:17:25.660192,407,2,1,{},CRTTTT
2023-08-22 01:17:26.659840,408,1,0,{},RTTTTT
2023-08-22 01:17:27.659414,409,1,0,{},RTTTTT
2023-08-22 01:17:28.659108,410,1,0,{},RTTTTT
2023-08-22 01:17:29.658858,411,1,0,{},RTTTTT
2023-08-22 01:17:30.659935,412,1,0,{},RTTTTT
2023-08-22 01:17:31.659795,413,2,1,{},CRTTTT
2023-08-22 01:17:32.660744,414,1,0,{},RTTTTT
2023-08-22 01:17:33.659238,415,1,0,{},HRTTTT
2023-08-22 01:17:34.659210,416,1,0,{},RTTTTT
2023-08-22 01:17:35.659311,417,1,0,{},RTTTTT
2023-08-22 01:17:36.659574,418,1,0,{},RTTTTT
2023-08-22 01:17:37.658790,419,1,0,{},RTTTTT
2023-08-22 01:17:38.659352,420,1,0,{},RTTTTT
2023-08-22 01:17:39.660403,421,1,0,{},RTTTTT
2023-08-22 01:17:40.659041,422,1,0,{},RTTTTT
